prodCompanyId,companyName
2958.0,Bentley Filmgroup
4144.0,Hammer The Movie
328.0,TLA Releasing
73188.0,Aztec Musique
73189.0,Canal Plus Overseas
52241.0,AdScott Pictures
5302.0,Christiano Film Group
25794.0,LTB Films Limited
25795.0,Wellington Films
6353.0,Screen Media Films
20277.0,Protagonist Pictures
54946.0,Absinthe Productions
84797.0,Asghar Farhadi Productions
84798.0,Dreamlab Films
84799.0,MPA APSA Academy Film Fund
3712.0,BBC Scotland
10443.0,Synchronicity Films
75712.0,Ruby in Paradise
75713.0,Full Crew/Say Yea
4903.0,Nero Films
28810.0,Libido Cine
28811.0,Aquafilms
22289.0,Moonstone Entertainment
33836.0,Steeltown Entertainment
33837.0,Point Park University
33838.0,Shaderville
3553.0,Euforia Film
23682.0,FilmCamp
44992.0,Miho Film
44993.0,Barentsfilm
44995.0,Yellow Bastard Production
44996.0,News On Request (NOR)
44997.0,Zwart Arbeid
2934.0,Excel Entertainment
58154.0,Baker's Dozen Productions
6760.0,Williams Street
13534.0,First Look Pictures
33423.0,Cartoon Network
16853.0,Rook Films
17817.0,Warp X
4592.0,Dark Sky Films
1627.0,Maran Film
21592.0,Madman Entertainment
14712.0,Occupant Films
893.0,Stanley Kramer Productions
13042.0,Kartemquin Films
1050.0,David LaChapelle Studios
1051.0,HSI Productions
1052.0,Darkfibre Entertainment Ltd.
59462.0,Two Camels Films
2292.0,Original Media
2294.0,Traction Media
38147.0,Red-horse Native
48545.0,Mankurt Media
25566.0,Seabourne Pictures
25567.0,Quite Quick Productions
3816.0,Wadleigh-Maurice
3894.0,Kentucky Fried Theatre
37757.0,B.Sting Entertainment
80448.0,Together Films
80449.0,Mojo Musique
45969.0,31 Juin Films
68543.0,Cinefrance
80017.0,Les Films du Parc
413.0,Proscenium Films
3462.0,Walter Shenson Films
11506.0,Maljack Productions
34679.0,Perfo Production
48130.0,Televizija Slovenija
3290.0,Carmel Entertainment
52630.0,Jungle Book Entertainment
22376.0,Plunge Pictures LLC
56482.0,Arachnid Productions Ltd.
922.0,SenArt Films
4003.0,Halestorm entertainment
13413.0,Hubert Bals Fund
15505.0,NHK
37854.0,Barmak Film
3095.0,Whitewater Films
40543.0,Posthorn Pictures
40544.0,Giv'en Films
18346.0,Burn Later Productions
39134.0,Kino Lorber
10005.0,Balthazar Productions
38735.0,Starr
38736.0,Arena
12856.0,1.85 Films
20856.0,Realitism Films
23002.0,Sindika Dokolo
68599.0,Parker Film Company
4896.0,Gala Film
31296.0,Spy Global Media
45330.0,Rainsworth Productions
45331.0,Hilton Media Management
45332.0,Underwater Productions
11049.0,Caliber Media Company
60954.0,Triple D Productions
72741.0,CalTex Films
59006.0,Limb from Limb Pictures
59007.0,Execution Style Entertainment
64898.0,Veracity Productions
39706.0,Be Your Own Hollywood
1095.0,Portman Entertainment Group
2307.0,Hell's Kitchen Films
14063.0,Granada Television
41047.0,Prophecy Pictures Ltd.
60473.0,Gordonstreet Pictures
18321.0,Poultry Productions LLC
3076.0,Allagash Films
242.0,GF Studios AB
2495.0,Lefwander Kapitalförvaltning AB
7937.0,Sonet Film AB
2339.0,Access Films
2340.0,Napoleon Pictures Limited
6196.0,Carnival Films
2772.0,The Lab Of Madness
22700.0,Neighborhood Watch
28360.0,Paradise City
794.0,Agi Orsi Productions
795.0,Vans Off the Wall
416.0,Python (Monty) Pictures Limited
463.0,Michael White Productions
464.0,National Film Trustee Company
465.0,Twickenham Film Studios
27892.0,Red Cube Picture
27893.0,TBC Films
13682.0,Fulvia Film
3435.0,Calder Road Film
14185.0,Canadian Film Centre (CFC)
64574.0,"Feature Film Project, The"
73964.0,SAF Productions
21953.0,Feature Film Project
21954.0,Red Plush Films
7445.0,Cinematograph AB
1307.0,Triangle Film Corporation
1308.0,Wark Producing Corp.
14911.0,kNow Productions
8139.0,Copacetic Pictures
82624.0,StoneKap Productions Ltd.
10212.0,Orion-Nova Productions
8828.0,Norman Twain Productions
7254.0,Greek Film Center
15113.0,Boo Productions
15115.0,Horsefly Productions
2756.0,Vertigo Productions
728.0,Kalkaska Productions
31302.0,Van Hoy/Knudsen Productions
31301.0,Field Guide Films
64857.0,Caruso / Mendelsohn Productions
82784.0,Vixen Films
13198.0,Monsoon Films Private Limited
13199.0,Pan Nalin Pictures
13200.0,Sunrise Filmvertriebs AG
34166.0,DuArt Film and Video
80405.0,Nothing But a Man Company
40126.0,Toast Films
77472.0,21st Century Film Production
66152.0,Filmacres
46102.0,Illumination Pictures
72942.0,Eivissa Productions
72943.0,Bushwick Factory
12649.0,Bad Cop Bad Cop Film Productions
12650.0,Dogfish Pictures
72267.0,Daniel Columbie Films & Productions
22207.0,Cube Libre
22211.0,Viacom Canada
41680.0,Bill Plympton Studios
13369.0,Super Crispy Entertainment
21892.0,Ascension Productions
40796.0,Filmworks/FX
40797.0,Prettybird
40798.0,Post Empire Films
40799.0,Sodium Fox
81962.0,Youth House Productions
81963.0,Fader Films
6724.0,Upload Films
19148.0,A Lucky Old Sun Production
5004.0,Hazeldine Films
6306.0,Asylum
21733.0,Double Edge Films
8077.0,Honey Creek Pictures
17668.0,Par-Par Productions
24248.0,Fly High Films
65815.0,Metakwon Filmworks
11366.0,Str8jacket Creations
11367.0,4DH Films
11368.0,Perfume Films
72018.0,3rd Partner Productions
23648.0,Apostle Productions
19558.0,Jack Dietz Productions
8831.0,Mad Max Films
11962.0,Crossroads
2833.0,Independent Pictures (II)
8824.0,The Alfred Shay Company Inc.
10481.0,Jolly Film
19498.0,Ocean Films
33632.0,GraceWorks Pictures
60360.0,FallsApart Productions
73087.0,Blump International Films
5663.0,TADORA Filmproduktions
21600.0,Stallion Media
21601.0,Studio 407
44632.0,Gravitas Ventures
54259.0,Les Films du Jeudi
9079.0,Palladium Film
3015.0,Good Dick
3016.0,Morning Knight
3017.0,Present Pictures
2741.0,Falling Sky Entertainment
64143.0,Garden Thieves Pictures
64144.0,A May Sky Picture Entertainment
11460.0,The Institute for the Intellectual Development of Children & Young Adults
10442.0,Glendale Picture Company
8145.0,Artists Public Domain
2404.0,Yeah
26469.0,InDigEnt (Independent Digital Entertainment)
86089.0,Dolly Hall Productions
25489.0,RTE
72017.0,Blue Trail Entertainment
5173.0,Warner Bros. Home Video
20757.0,Cherry On Top
26197.0,Skyscraper Films
1424.0,Ada Films
61307.0,Kibble Productions
2325.0,Orsay Films
14679.0,Anouchka Films
13240.0,Bron Studios
53155.0,Tiny Giant Entertainment
69581.0,Tremendum Pictures
12226.0,American Film Institute (AFI)
17877.0,Libra Films
61194.0,Fragmighty
61195.0,Transom Films
61197.0,Valenti Entertainment
5124.0,New Artists Alliance
7787.0,Snowfort Pictures
84489.0,BlinkWorks Media
2310.0,Screen West Midlands
35249.0,Verve Pictures
39509.0,Free Range Films
20249.0,Marathon Pictures
45137.0,Harry Brandt Productions
27271.0,30 Something Productions
13992.0,Hemisphere Pictures
40349.0,Glazier
26403.0,Wrecking Crew
78846.0,Polyvinyl Records
78847.0,Shrine
379.0,Truth and Soul Pictures Inc
22566.0,Harvest Filmworks
22567.0,Plantain Films
3901.0,Phoenician Films
11976.0,Polonia Brothers Entertainment
8735.0,Kathbur Pictures
29652.0,Lucky Coffee Productions
12335.0,Rex Carlton Productions
24562.0,Blue Dot Productions
24563.0,FallBack Plan Productions
72063.0,Zapruder Films
8517.0,Sultana
65873.0,Tiny Ponies
17827.0,HPLHS
28163.0,Automatik Entertainment
28286.0,Low Spark Films
87213.0,Signal Film Group
15287.0,Respect Films
15288.0,Sequart
41683.0,Team Awesome Films
12601.0,FM Productions
12602.0,Last Waltz Inc.
26004.0,Little Big Film Company
31866.0,Abundant Productions
31867.0,Faith vs. Fate Productions
8809.0,Fair and Square Productions
5723.0,Pitchblack Pictures Inc.
22793.0,Event Film Distribution
22794.0,Amok Productions
2943.0,GO Productions
35591.0,Vicarious Entertainment
52909.0,Bloodline Productions
52910.0,Shallow Focus
18818.0,Grindfest
407.0,Dreamland Productions
2835.0,Jafar Panahi Film Productions
21871.0,Park Films
79821.0,Camera Stylo Films
881.0,Daiei Studios
26677.0,Iconoclast Films
37870.0,Gold Lion Films
37871.0,T-Street Productions
10571.0,Asylum Films
26598.0,FM Entertainment
40739.0,Eagle Eye Films Inc.
3958.0,Front Street Pictures
87986.0,rusty bear entertainment
87987.0,lucky crow films
